title|releaseyear|duration|rating|genres|language|directors|maincast|plotsummary|imageurl|reviewsone|reviewstwo|reviewsthree|userRating
The Pianist|2002|150|4.37 out of 5|Drama, War|English|Roman Polanski|Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox|The true story of pianist Władysław Szpilmans experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.|https://a.ltrbxd.com/resized/sm/upload/ej/w9/nb/z9/the-pianist-1200-1200-675-675-crop-000000.jpg?v=2f6a85aa12|movie goodpolanski bad bad bad bad bad bad bad bad bad|Wladek Szpilman was not a hero.Hes just a pianist. When the Germans invaded his country. He hid. He had to hide. Hes just a pianist.They were trying to kill him. He did not understand why. He did nothing wrong.Hes just a pianist.He watched as everyone around him got murdered. What could he do? He couldnt fight. Hes just a pianist. Wladek knew he had to survive. He looked for food. He looked for shelter. He begged for help. He wept alone. Wladek Spzilman was not a hero.Hes just a pianist.|What do you call a Jew behind a piano?No?A pianist you racist bastard.Adrian Brody should have this on constant repeat to remind him how astonishing an actor he can be. Stunning music, sober direction, a devastatingly human protagonist all make for a gripping and draining war time drama.
Catch Me If You Can|2002|141|4.03 out of 5|Drama, Crime|English|Steven Spielberg|Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye|A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.|https://a.ltrbxd.com/resized/sm/upload/bt/n3/m1/uc/catch-me-if-you-can-120-1200-1200-675-675-crop-000000.jpg?v=47ffd2b3f9|why does this movies poster read like a gay romantic comedy between a twink and a dad finding love in a business financially driven world|I like the part where they try to catch him|The fact that this is a true story is pure insanity imagine pulling any of this off lmao
The Lord of the Rings: The Two Towers|2002|179|4.39 out of 5|Fantasy, Adventure, Action|English|Peter Jackson|Elijah Wood, Sean Astin, Andy Serkis, Viggo Mortensen, Ian McKellen|Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.|https://a.ltrbxd.com/resized/sm/upload/l5/j6/zw/ib/lotr-the-two-towers-1200-1200-675-675-crop-000000.jpg?v=c3ae1188ea|  when the fucking ents take an entire day to have one short conversation with each other but the SECOND treebeard sees what nonsense saruman has done he just SHOUTS and those ents ZOOPED into isengard SO FAST and just start BUSTING SKULLS..... and the fact that saruman thought he was hot shit and then his entire scheme was destroyed by some SUPER OLD PISSED OFF TREES... ICONIC|cultural impact: █████ █████ █████ █████ █████⠀⠀⠀⠀⠀___________battle of⠀⠀⠀⠀⠀battle of helms deep⠀⠀winterfell|PO-TA-TOESBOIL EM MASH EM STICK EM IN A STEW
Memories of Murder|2003|131|4.41 out of 5|Thriller, Drama, Crime|Korean|Bong Joon-ho|Song Kang-ho, Kim Sang-kyung, Kim Roi-ha, Song Jae-ho, Byun Hee-bong|1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.|https://a.ltrbxd.com/resized/sm/upload/5c/ur/ei/1h/memories-of-murder-1200-1200-675-675-crop-000000.jpg?v=fcadf1c12c|In America they catch criminals by using their brains, here we rely on our feet, except were always drop kicking the wrong suspects. In America they search for evidence, we have no need for that here, I can know whos guilty by simply staring into their eyes, except my own eyes have betrayed me time and time again, especially at the most crucial moment. Shit, shit, shit, its so hard to tell. Documents do not lie, except when the information is not the answer we want, then it cannot be trusted. If I kick them hard enough, maybe theyll tell the truth, except when my own leg is taken from me. The hands, the answer lies on their hands, except,…|I love when the dude in this just dropkicks everyone|Who let a movie this serious be this funny without diminishing the gravity of the situation
Finding Nemo|2003|100|4.04 out of 5|Animation, Family|English|Andrew Stanton|Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Geoffrey Rush|Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentists office aquarium. Its up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.|https://a.ltrbxd.com/resized/sm/upload/n2/q3/9x/ni/finding-nemo-1200-1200-675-675-crop-000000.jpg?v=cef715c7d2|i miss when pixar movies were 75% singular adventure, 25% sentimental message instead of the other way around|No 1 Dreamworks Fan Note: It’s hysterical that shark tale came out a year after this movie|So this basically was remade into Taken, right?
Pirates of the Caribbean: The Curse of the Black Pearl|2003|143|3.91 out of 5|Fantasy, Adventure, Action|English|Gore Verbinski|Johnny Depp, Orlando Bloom, Keira Knightley, Geoffrey Rush, Jack Davenport|Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governors daughter is kidnapped, Sparrow decides to help the girls love save her.|https://a.ltrbxd.com/resized/sm/upload/5h/tg/uo/z7/pirates-black-pearl-50-1200-1200-675-675-crop-000000.jpg?v=c4cea61022|I can distinctly remember when these came out that they were liked but frequently talked about in the way we now talk about Marvel (relentless plot structure, broad characterization & humor, literally based on a theme park ride, etc) but watching now its like WE HAVE TO GO BACK. Its not just the tightness of its construction/pace (this somehow feels economical at a runtime that now makes me want to kill myself whenever i see it), the incredible analog design work, the charming performances; Verbinski has a real sense for the old-fashioned craft. Choreographed swashbuckling, images (and music!!!) that have energy and personality and payoff and feel like they were storyboarded by artists instead of a committee of brand producers. Its…|the first three pirates movies are the greatest trilogy of all time francis ford coppola is gagged|They just don’t make them how they used to
Kill Bill: Vol. 1|2003|111|4.19 out of 5|Crime, Action|English|Quentin Tarantino|Uma Thurman, Lucy Liu, Vivica A. Fox, Daryl Hannah, David Carradine|An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.|https://a.ltrbxd.com/resized/sm/upload/7d/ip/0u/xg/kill-bill-vol-1-150-1200-1200-675-675-crop-000000.jpg?v=6546ee1a2d|tarantino’s casting call for this like “bad bitches only 😡🧍🏻‍♀️🚫”|i think owning a giant yellow truck with the logo and license plate “PUSSY WAGON” should be grounds for instant dismissal from your job at the hospital but that is simply not the reality of george bush’s america. what’s the least h*rny way to say i want lucy liu to yell at me so bad|every single time i watch this i want to buy a pussy wagon keychain so badly but i just cant. i cant do it
Oldboy|2003|120|4.39 out of 5|Thriller, Mystery, Drama, Action|Korean|Park Chan-wook|Choi Min-sik, Yoo Ji-tae, Kang Hye-jung, Kim Byeong-ok, Ji Dae-han|With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.|https://a.ltrbxd.com/resized/sm/upload/w7/2l/wo/u1/oldboy-1200-1200-675-675-crop-000000.jpg?v=faccbb4b33|  Reuniting With My Daughter After 15 Years GONE WRONG|the final 20 minutes of this movie make me want to vomit every single time|oh dae-su: licks lee woo-jins feettarantino: god i wish that were me
The Lord of the Rings: The Return of the King|2003|201|4.50 out of 5|Action, Fantasy, Adventure|English|Peter Jackson|Elijah Wood, Sean Astin, Viggo Mortensen, Ian McKellen, Andy Serkis|Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Saurons forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lords realm.|https://a.ltrbxd.com/resized/sm/upload/a7/4r/al/mc/lotr-return-of-the-king-1200-1200-675-675-crop-000000.jpg?v=2a233b4d9f|  ok but the real reason frodo fucks off to valinor is because sam married rosie instead of him and that’s the tea|  aragorn: my friends,me: *sniff*aragorn and me simultaneously: you bow to no-oneme: *UNCONTROLLABLE SOBBING*|IAMNOMAN
Before Sunset|2004|80|4.34 out of 5|Drama, Romance|English|Richard Linklater|Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès, Rodolphe Pauly|Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.|https://a.ltrbxd.com/resized/sm/upload/ik/cm/c9/of/before-sunset-1200-1200-675-675-crop-000000.jpg?v=d557e99714|Turns out Ive never had a conversation before.|"Theres a moment about halfway through Before Sunset that I cant get out of my mind. Jesse (Ethan Hawke) and Celine (Julie Delpy) are sitting in a Parisian café, and she lights up a cigarette. Hes got the demeanor of a man who has quit smoking against his will (probably at the behest of a significant other, whom Im guessing broke his spirit with the subtlest "I just want you to be healthy" psychological warfare imaginable), so he steals a quick glance at the carcinogenic happiness hanging from Delpys lips. And then... theres this look that comes across his face. Richard Linklater doesnt draw any attention to it, and its so brief that you might miss it. But its a…"|The first shot of Celine in the bookshop. The car ride when they nearly touch each other. The look on Celines face as they walk up the stairs. Nina Simone.The whole fing thing.
